path,subject_id,text,best_match_colname,best_match_score,best_match_idx
"['Intervention or Procedure', 'Diagnostic Procedure', 'Evoked Potentials', 'visualEvokedPotentialLatency']",<https://w3id.org/brainteaser/ontology/schema/visualEvokedPotentialLatency>,Intervention or Procedure Diagnostic Procedure Evoked Potentials visualEvokedPotentialLatency,altered_potential_Visual,0.6057805,14-5
"['Intervention or Procedure', 'Diagnostic Procedure', 'Hematology Test', 'observedResult']",<https://w3id.org/brainteaser/ontology/schema/observedResult>,Intervention or Procedure Diagnostic Procedure Hematology Test observedResult,diagnostic_delay,0.31219995,3-3
"['Intervention or Procedure', 'Diagnostic Procedure', 'Pulmonary Function Test', 'pulmonaryAOPAbs']",<https://w3id.org/brainteaser/ontology/schema/pulmonaryAOPAbs>,Intervention or Procedure Diagnostic Procedure Pulmonary Function Test pulmonaryAOPAbs,respiration_alpha2_ExpRange,0.22483346,6-70
"['Intervention or Procedure', 'Diagnostic Procedure', 'Pulmonary Function Test', 'pulmonaryFEV6']",<https://w3id.org/brainteaser/ontology/schema/pulmonaryFEV6>,Intervention or Procedure Diagnostic Procedure Pulmonary Function Test pulmonaryFEV6,Q6,0.30055007,5-5
"['Intervention or Procedure', 'Diagnostic Procedure', 'Pulmonary Function Test', 'pulmonaryFVCRel']",<https://w3id.org/brainteaser/ontology/schema/pulmonaryFVCRel>,Intervention or Procedure Diagnostic Procedure Pulmonary Function Test pulmonaryFVCRel,fvcValue,0.23376036,18-1
"['Intervention or Procedure', 'Diagnostic Procedure', 'Pulmonary Function Test', 'pulmonaryMEPAbs']",<https://w3id.org/brainteaser/ontology/schema/pulmonaryMEPAbs>,Intervention or Procedure Diagnostic Procedure Pulmonary Function Test pulmonaryMEPAbs,respiration_SDBB,0.2253421,6-60
"['Intervention or Procedure', 'Diagnostic Procedure', 'Pulmonary Function Test', 'pulmonaryMIPAbs']",<https://w3id.org/brainteaser/ontology/schema/pulmonaryMIPAbs>,Intervention or Procedure Diagnostic Procedure Pulmonary Function Test pulmonaryMIPAbs,respiration_alpha1_DimMean,0.21483237,6-63
"['Intervention or Procedure', 'Diagnostic Procedure', 'Pulmonary Function Test', 'pulmonaryPCO2']",<https://w3id.org/brainteaser/ontology/schema/pulmonaryPCO2>,Intervention or Procedure Diagnostic Procedure Pulmonary Function Test pulmonaryPCO2,spo2_CT,0.25374943,6-75
"['Intervention or Procedure', 'Diagnostic Procedure', 'Pulmonary Function Test', 'pulmonaryPO2']",<https://w3id.org/brainteaser/ontology/schema/pulmonaryPO2>,Intervention or Procedure Diagnostic Procedure Pulmonary Function Test pulmonaryPO2,respiration_alpha2_ExpMean,0.25789335,6-69
"['Intervention or Procedure', 'Diagnostic Procedure', 'Pulmonary Function Test', 'pulmonaryVCAbs']",<https://w3id.org/brainteaser/ontology/schema/pulmonaryVCAbs>,Intervention or Procedure Diagnostic Procedure Pulmonary Function Test pulmonaryVCAbs,sealevel_pressure_num,0.26897603,0-23
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs1']",<https://w3id.org/brainteaser/ontology/schema/alsfrs1>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs1,first_alsfrs_days_from_diagnosis,0.56842023,4-12
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs10']",<https://w3id.org/brainteaser/ontology/schema/alsfrs10>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs10,Q10,0.5094363,4-9
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs11']",<https://w3id.org/brainteaser/ontology/schema/alsfrs11>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs11,Q11,0.49658415,4-10
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs12']",<https://w3id.org/brainteaser/ontology/schema/alsfrs12>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs12,Q12,0.49369824,4-11
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs2']",<https://w3id.org/brainteaser/ontology/schema/alsfrs2>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs2,Q2,0.4730501,4-1
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs3']",<https://w3id.org/brainteaser/ontology/schema/alsfrs3>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs3,Q3,0.47859436,4-2
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs4']",<https://w3id.org/brainteaser/ontology/schema/alsfrs4>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs4,Q4,0.4942631,4-3
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs5']",<https://w3id.org/brainteaser/ontology/schema/alsfrs5>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs5,Q5,0.4982991,4-4
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs6']",<https://w3id.org/brainteaser/ontology/schema/alsfrs6>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs6,target_alsfrs_days_from_diagnosis,0.507082,4-13
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs7']",<https://w3id.org/brainteaser/ontology/schema/alsfrs7>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs7,Q7,0.49255568,4-6
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs8']",<https://w3id.org/brainteaser/ontology/schema/alsfrs8>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs8,Q8,0.5203675,4-7
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrs9']",<https://w3id.org/brainteaser/ontology/schema/alsfrs9>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrs9,Q9,0.51719224,4-8
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'alsfrsOriginal10']",<https://w3id.org/brainteaser/ontology/schema/alsfrsOriginal10>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) alsfrsOriginal10,Q6,0.47581968,4-5
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'bulbarSubscore']",<https://w3id.org/brainteaser/ontology/schema/bulbarSubscore>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) bulbarSubscore,days_from_diagnosis,0.46932134,8-0
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'motorSubscore']",<https://w3id.org/brainteaser/ontology/schema/motorSubscore>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) motorSubscore,Q10,0.44314817,8-10
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'originalALSFRS']",<https://w3id.org/brainteaser/ontology/schema/originalALSFRS>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) originalALSFRS,Q9,0.45772508,8-9
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'respiratorySubscore']",<https://w3id.org/brainteaser/ontology/schema/respiratorySubscore>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) respiratorySubscore,respiration_RMSSD,0.48292097,6-56
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS)', 'revisedALSFRS']",<https://w3id.org/brainteaser/ontology/schema/revisedALSFRS>,Intervention or Procedure Diagnostic Procedure Questionnaire Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) revisedALSFRS,Q1,0.4858158,4-0
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', ""King's Clinical Staging Method"", 'kingsValue']",<https://w3id.org/brainteaser/ontology/schema/kingsValue>,Intervention or Procedure Diagnostic Procedure Questionnaire King's Clinical Staging Method kingsValue,surgical_interventions_before_onset_False,0.4250508,17-203
"['Intervention or Procedure', 'Diagnostic Procedure', 'Questionnaire', 'Milano-Torino Functional Staging System (MiToS)', 'mitosValue']",<https://w3id.org/brainteaser/ontology/schema/mitosValue>,Intervention or Procedure Diagnostic Procedure Questionnaire Milano-Torino Functional Staging System (MiToS) mitosValue,upper_limb_surgery_more_than_5_years,0.24326783,17-58
"['Intervention or Procedure', 'Surgical Procedure', 'surgicalType']",<https://w3id.org/brainteaser/ontology/schema/surgicalType>,Intervention or Procedure Surgical Procedure surgicalType,pelvic_surgery_last_5_years,0.22861975,17-65
"['Intervention or Procedure', 'Therapeutic Procedure', 'performedTreatment']",<https://w3id.org/brainteaser/ontology/schema/performedTreatment>,Intervention or Procedure Therapeutic Procedure performedTreatment,lumbo_sacral_trauma_more_than_5_years,0.24267973,17-50
"['Kinship', 'hasKinshipType']",<https://w3id.org/brainteaser/ontology/schema/hasKinshipType>,Kinship hasKinshipType,ethnicity_Black_African,0.16404122,12-13
"['Kinship', 'inKinshipWith']",<https://w3id.org/brainteaser/ontology/schema/inKinshipWith>,Kinship inKinshipWith,,,
"['KinshipType', 'Third Degree Relative']",<http://purl.obolibrary.org/obo/NCIT_C100808>,KinshipType Third Degree Relative,svType_DEL,0.21852395,21-13
"['KinshipType', 'Brother']",<http://purl.obolibrary.org/obo/NCIT_C111201>,KinshipType Brother,position,0.18536443,21-1
"['KinshipType', 'Sister']",<http://purl.obolibrary.org/obo/NCIT_C111202>,KinshipType Sister,,,
"['KinshipType', 'Second Degree Relative']",<http://purl.obolibrary.org/obo/NCIT_C19811>,KinshipType Second Degree Relative,svType_INS,0.2050281,21-15
"['KinshipType', 'First Degree Relative']",<http://purl.obolibrary.org/obo/NCIT_C21481>,KinshipType First Degree Relative,svType_INV,0.21063542,21-17
"['KinshipType', 'Daughter']",<http://purl.obolibrary.org/obo/NCIT_C25165>,KinshipType Daughter,CHILD_FAKE_id_father,0.35062718,23-2
"['KinshipType', 'Father']",<http://purl.obolibrary.org/obo/NCIT_C25174>,KinshipType Father,,,
"['KinshipType', 'Mother']",<http://purl.obolibrary.org/obo/NCIT_C25189>,KinshipType Mother,,,
"['KinshipType', 'Son']",<http://purl.obolibrary.org/obo/NCIT_C25205>,KinshipType Son,CHILD_FAKE_id_child_correlated,0.3076327,23-0
"['KinshipType', 'Grandson']",<http://purl.obolibrary.org/obo/NCIT_C71398>,KinshipType Grandson,CHILD_FAKE_id,0.26252037,22-0
"['KinshipType', 'Granddaughter']",<http://purl.obolibrary.org/obo/NCIT_C71399>,KinshipType Granddaughter,CHILD_FAKE_id_mother,0.32190582,23-1
"['KinshipType', 'Niece']",<http://purl.obolibrary.org/obo/NCIT_C71408>,KinshipType Niece,variantCount,0.25114566,21-7
"['KinshipType', 'Nephew']",<http://purl.obolibrary.org/obo/NCIT_C71409>,KinshipType Nephew,variantId,0.25780374,21-2
"['KinshipType', 'Cousin']",<http://purl.obolibrary.org/obo/NCIT_C71410>,KinshipType Cousin,end,0.20950371,21-5
"['KinshipType', 'First Cousin']",<http://purl.obolibrary.org/obo/NCIT_C71411>,KinshipType First Cousin,sampleMatchingCount,0.19882926,21-11
"['KinshipType', 'Aunt']",<http://purl.obolibrary.org/obo/NCIT_C96569>,KinshipType Aunt,ethnicity_Black_African,0.15475948,17-73
"['KinshipType', 'Grandfather']",<http://purl.obolibrary.org/obo/NCIT_C96573>,KinshipType Grandfather,svLength,0.18858463,21-6
"['KinshipType', 'Grandmother']",<http://purl.obolibrary.org/obo/NCIT_C96574>,KinshipType Grandmother,,,
"['KinshipType', 'Maternal Aunt']",<http://purl.obolibrary.org/obo/NCIT_C96575>,KinshipType Maternal Aunt,,,
"['KinshipType', 'Maternal Uncle']",<http://purl.obolibrary.org/obo/NCIT_C96579>,KinshipType Maternal Uncle,,,
"['KinshipType', 'Paternal Aunt']",<http://purl.obolibrary.org/obo/NCIT_C96581>,KinshipType Paternal Aunt,,,
"['KinshipType', 'Paternal Uncle']",<http://purl.obolibrary.org/obo/NCIT_C96585>,KinshipType Paternal Uncle,,,
"['KinshipType', 'Uncle']",<http://purl.obolibrary.org/obo/NCIT_C96587>,KinshipType Uncle,,,
"['Laboratory Test Result', 'componentName']",<https://w3id.org/brainteaser/ontology/schema/componentName>,Laboratory Test Result componentName,SOD1 mutation_c.281G>T (p.(Gly94Val)) ,0.3603325,17-169
"['Laboratory Test Result', 'measuredLevel']",<https://w3id.org/brainteaser/ontology/schema/measuredLevel>,Laboratory Test Result measuredLevel,respiration_alpha1_ExpMean,0.29071397,6-65
"['Laboratory Test Result', 'normalLevel']",<https://w3id.org/brainteaser/ontology/schema/normalLevel>,Laboratory Test Result normalLevel,C9orf72_normal,0.32665217,25-163
"['Laboratory Test Result', 'positivityResult']",<https://w3id.org/brainteaser/ontology/schema/positivityResult>,Laboratory Test Result positivityResult,smoking_False,0.34510988,25-160
"['Laboratory Test Result', 'unitOfMeasure']",<https://w3id.org/brainteaser/ontology/schema/unitOfMeasure>,Laboratory Test Result unitOfMeasure,sealevel_pressure_mean,0.34593904,0-24
"['Occupation', 'Armed forces occupations']",<http://data.europa.eu/esco/isco/C0>,Occupation Armed forces occupations,occupation_Armed_forces_occupations_other_ranks,0.43870828,17-118
"['Occupation', 'Commissioned armed forces officers']",<http://data.europa.eu/esco/isco/C01>,Occupation Commissioned armed forces officers,occupation_Non-commissioned_armed_forces_officers,0.45885158,25-144
"['Occupation', 'Non-commissioned armed forces officers']",<http://data.europa.eu/esco/isco/C02>,Occupation Non-commissioned armed forces officers,occupation_Commissioned_armed_forces_officers,0.40569732,25-124
"['Occupation', 'Armed forces occupations, other ranks']",<http://data.europa.eu/esco/isco/C03>,"Occupation Armed forces occupations, other ranks",occupation_Armed_forces_occupations_other_ranks,0.6141024,25-118
"['Occupation', 'Managers']",<http://data.europa.eu/esco/isco/C1>,Occupation Managers,occupation_Production_and_specialised_services_managers,0.37294182,17-149
"['Occupation', 'Chief executives, senior officials and legislators']",<http://data.europa.eu/esco/isco/C11>,"Occupation Chief executives, senior officials and legislators",occupation_Chief_executives_senior_officials_and_legislators,0.4510676,25-122
"['Occupation', 'Administrative and commercial managers']",<http://data.europa.eu/esco/isco/C12>,Occupation Administrative and commercial managers,occupation_Administrative_and_commercial_managers,0.4477276,25-116
"['Occupation', 'Production and specialised services managers']",<http://data.europa.eu/esco/isco/C13>,Occupation Production and specialised services managers,occupation_Production_and_specialised_services_managers,0.48826444,25-149
"['Occupation', 'Hospitality, retail and other services managers']",<http://data.europa.eu/esco/isco/C14>,"Occupation Hospitality, retail and other services managers",occupation_Hospitality_retail_and_other_services_managers,0.5202478,25-135
"['Occupation', 'Professionals']",<http://data.europa.eu/esco/isco/C2>,Occupation Professionals,occupation_Elementary_occupations,0.43422568,17-128
"['Occupation', 'Science and engineering professionals']",<http://data.europa.eu/esco/isco/C21>,Occupation Science and engineering professionals,occupation_Science_and_engineering_professionals,0.39365408,25-154
"['Occupation', 'Health professionals']",<http://data.europa.eu/esco/isco/C22>,Occupation Health professionals,occupation_Building_and_related_trades_workers_excluding_electricians,0.507602,17-119
"['Occupation', 'Teaching professionals']",<http://data.europa.eu/esco/isco/C23>,Occupation Teaching professionals,occupation_Teaching_professionals,0.37720418,17-157
"['Occupation', 'Business and administration professionals']",<http://data.europa.eu/esco/isco/C24>,Occupation Business and administration professionals,occupation_Business_and_administration_professionals,0.4269173,25-121
"['Occupation', 'Information and communications technology professionals']",<http://data.europa.eu/esco/isco/C25>,Occupation Information and communications technology professionals,occupation_Information_and_communications_technology_professionals,0.43989813,25-137
"['Occupation', 'Legal, social and cultural professionals']",<http://data.europa.eu/esco/isco/C26>,"Occupation Legal, social and cultural professionals",occupation_Legal_social_cultural_and_related_associate_professionals,0.56554115,25-140
"['Occupation', 'Technicians and associate professionals']",<http://data.europa.eu/esco/isco/C3>,Occupation Technicians and associate professionals,occupation_Elementary_occupations,0.4161842,25-128
"['Occupation', 'Science and engineering associate professionals']",<http://data.europa.eu/esco/isco/C31>,Occupation Science and engineering associate professionals,occupation_Science_and_engineering_associate_professionals,0.4369951,25-153
"['Occupation', 'Health associate professionals']",<http://data.europa.eu/esco/isco/C32>,Occupation Health associate professionals,occupation_Health_associate_professionals,0.50574744,25-133
"['Occupation', 'Business and administration associate professionals']",<http://data.europa.eu/esco/isco/C33>,Occupation Business and administration associate professionals,occupation_Business_and_administration_associate_professionals,0.44973063,25-120
"['Occupation', 'Legal, social, cultural and related associate professionals']",<http://data.europa.eu/esco/isco/C34>,"Occupation Legal, social, cultural and related associate professionals",occupation_Legal_social_cultural_and_related_associate_professionals,0.5095168,17-140
"['Occupation', 'Information and communications technicians']",<http://data.europa.eu/esco/isco/C35>,Occupation Information and communications technicians,occupation_Information_and_communications_technicians,0.49717826,25-136
"['Occupation', 'Clerical support workers']",<http://data.europa.eu/esco/isco/C4>,Occupation Clerical support workers,occupation_Other_clerical_support_workers,0.5486592,25-146
"['Occupation', 'General and keyboard clerks']",<http://data.europa.eu/esco/isco/C41>,Occupation General and keyboard clerks,occupation_General_and_keyboard_clerks,0.5411141,25-131
"['Occupation', 'Customer services clerks']",<http://data.europa.eu/esco/isco/C42>,Occupation Customer services clerks,occupation_Customer_services_clerks,0.5302494,25-125
"['Occupation', 'Numerical and material recording clerks']",<http://data.europa.eu/esco/isco/C43>,Occupation Numerical and material recording clerks,occupation_Numerical_and_material_recording_clerks,0.59240466,25-145
"['Occupation', 'Other clerical support workers']",<http://data.europa.eu/esco/isco/C44>,Occupation Other clerical support workers,occupation_Other_clerical_support_workers,0.4934284,17-146
"['Occupation', 'Service and sales workers']",<http://data.europa.eu/esco/isco/C5>,Occupation Service and sales workers,occupation_Street_and_related_sales_and_service_workers,0.52216685,25-156
"['Occupation', 'Personal service workers']",<http://data.europa.eu/esco/isco/C51>,Occupation Personal service workers,occupation_Personal_service_workers,0.53583664,25-148
"['Occupation', 'Sales workers']",<http://data.europa.eu/esco/isco/C52>,Occupation Sales workers,occupation_Sales_workers,0.47496656,25-152
"['Occupation', 'Personal care workers']",<http://data.europa.eu/esco/isco/C53>,Occupation Personal care workers,occupation_Personal_care_workers,0.5153432,25-147
"['Occupation', 'Protective services workers']",<http://data.europa.eu/esco/isco/C54>,Occupation Protective services workers,occupation_Protective_services_workers,0.53646284,25-150
"['Occupation', 'Skilled agricultural, forestry and fishery workers']",<http://data.europa.eu/esco/isco/C6>,"Occupation Skilled agricultural, forestry and fishery workers",occupation_Market-oriented_skilled_forestry_fishery_and_hunting_workers,0.61783826,17-142
"['Occupation', 'Market-oriented skilled agricultural workers']",<http://data.europa.eu/esco/isco/C61>,Occupation Market-oriented skilled agricultural workers,occupation_Market-oriented_skilled_agricultural_workers,0.59832907,25-141
"['Occupation', 'Market-oriented skilled forestry, fishery and hunting workers']",<http://data.europa.eu/esco/isco/C62>,"Occupation Market-oriented skilled forestry, fishery and hunting workers",occupation_Market-oriented_skilled_forestry_fishery_and_hunting_workers,0.6798148,25-142
"['Occupation', 'Subsistence farmers, fishers, hunters and gatherers']",<http://data.europa.eu/esco/isco/C63>,"Occupation Subsistence farmers, fishers, hunters and gatherers",occupation_Agricultural_forestry_and_fishery_labourers,0.36841643,17-117
"['Occupation', 'Craft and related trades workers']",<http://data.europa.eu/esco/isco/C7>,Occupation Craft and related trades workers,occupation_Labourers_in_mining_construction_manufacturing_and_transport,0.52030015,17-138
"['Occupation', 'Building and related trades workers, excluding electricians']",<http://data.europa.eu/esco/isco/C71>,"Occupation Building and related trades workers, excluding electricians",occupation_Building_and_related_trades_workers_excluding_electricians,0.5947888,25-119
"['Occupation', 'Metal, machinery and related trades workers']",<http://data.europa.eu/esco/isco/C72>,"Occupation Metal, machinery and related trades workers",occupation_Metal_machinery_and_related_trades_workers,0.59592646,25-143
"['Occupation', 'Handicraft and printing workers']",<http://data.europa.eu/esco/isco/C73>,Occupation Handicraft and printing workers,occupation_Handicraft_and_printing_workers,0.49978596,25-132
"['Occupation', 'Electrical and electronic trades workers']",<http://data.europa.eu/esco/isco/C74>,Occupation Electrical and electronic trades workers,occupation_Electrical_and_electronic_trades_workers,0.58936524,25-127
"['Occupation', 'Food processing, wood working, garment and other craft and related trades workers']",<http://data.europa.eu/esco/isco/C75>,"Occupation Food processing, wood working, garment and other craft and related trades workers",occupation_Food_processing_wood_working_garment_and_other_craft_and_related_trades_workers,0.6583868,25-130
"['Occupation', 'Plant and machine operators and assemblers']",<http://data.europa.eu/esco/isco/C8>,Occupation Plant and machine operators and assemblers,occupation_Stationary_plant_and_machine_operators,0.3627267,17-155
"['Occupation', 'Stationary plant and machine operators']",<http://data.europa.eu/esco/isco/C81>,Occupation Stationary plant and machine operators,occupation_Stationary_plant_and_machine_operators,0.47185427,25-155
"['Occupation', 'Assemblers']",<http://data.europa.eu/esco/isco/C82>,Occupation Assemblers,occupation_Handicraft_and_printing_workers,0.371926,17-132
"['Occupation', 'Drivers and mobile plant operators']",<http://data.europa.eu/esco/isco/C83>,Occupation Drivers and mobile plant operators,occupation_Drivers_and_mobile_plant_operators,0.5352486,25-126
"['Occupation', 'Elementary occupations']",<http://data.europa.eu/esco/isco/C9>,Occupation Elementary occupations,occupation_Refuse_workers_and_other_elementary_workers,0.35390747,17-151
"['Occupation', 'Cleaners and helpers']",<http://data.europa.eu/esco/isco/C91>,Occupation Cleaners and helpers,occupation_Cleaners_and_helpers,0.43898565,25-123
"['Occupation', 'Agricultural, forestry and fishery labourers']",<http://data.europa.eu/esco/isco/C92>,"Occupation Agricultural, forestry and fishery labourers",occupation_Agricultural_forestry_and_fishery_labourers,0.6327048,25-117
"['Occupation', 'Labourers in mining, construction, manufacturing and transport']",<http://data.europa.eu/esco/isco/C93>,"Occupation Labourers in mining, construction, manufacturing and transport",occupation_Labourers_in_mining_construction_manufacturing_and_transport,0.6411129,25-138
"['Occupation', 'Food preparation assistants']",<http://data.europa.eu/esco/isco/C94>,Occupation Food preparation assistants,occupation_Food_preparation_assistants,0.5433085,25-129
"['Occupation', 'Street and related sales and service workers']",<http://data.europa.eu/esco/isco/C95>,Occupation Street and related sales and service workers,occupation_Street_and_related_sales_and_service_workers,0.46441305,17-156
"['Occupation', 'Refuse workers and other elementary workers']",<http://data.europa.eu/esco/isco/C96>,Occupation Refuse workers and other elementary workers,occupation_Refuse_workers_and_other_elementary_workers,0.55045414,25-151
"['Oligoclonal Bands', 'oligoclonalBandsNumber']",<https://w3id.org/brainteaser/ontology/schema/oligoclonalBandsNumber>,Oligoclonal Bands oligoclonalBandsNumber,Albumin_unit_g/dL,0.18956384,25-181
"['Oligoclonal Bands', 'oligoclonalBandsPresence']",<https://w3id.org/brainteaser/ontology/schema/oligoclonalBandsPresence>,Oligoclonal Bands oligoclonalBandsPresence,,,
"['Oligoclonal Bands', 'oligoclonalBandsType']",<https://w3id.org/brainteaser/ontology/schema/oligoclonalBandsType>,Oligoclonal Bands oligoclonalBandsType,,,
"['PharmacologicSubstance', 'Alimentary Tract and Metabolism']",<http://purl.bioontology.org/ontology/UATC/A>,PharmacologicSubstance Alimentary Tract and Metabolism,,,
"['PharmacologicSubstance', 'Stomatological Preparations']",<http://purl.bioontology.org/ontology/UATC/A01>,PharmacologicSubstance Stomatological Preparations,,,
"['PharmacologicSubstance', 'Drugs for Acid Related Disorders']",<http://purl.bioontology.org/ontology/UATC/A02>,PharmacologicSubstance Drugs for Acid Related Disorders,Triglycerides_lower_range,0.20139092,17-38
"['PharmacologicSubstance', 'Malgradate']",<http://purl.bioontology.org/ontology/UATC/A02AD02>,PharmacologicSubstance Malgradate,,,
"['PharmacologicSubstance', 'Pantoprazole']",<http://purl.bioontology.org/ontology/UATC/A02BC02>,PharmacologicSubstance Pantoprazole,,,
"['PharmacologicSubstance', 'Esomeprazole']",<http://purl.bioontology.org/ontology/UATC/A02BC05>,PharmacologicSubstance Esomeprazole,,,
"['PharmacologicSubstance', 'Proglumide']",<http://purl.bioontology.org/ontology/UATC/A02BX06>,PharmacologicSubstance Proglumide,,,
"['PharmacologicSubstance', 'Drugs for Functional Gastrointestinal Disorders']",<http://purl.bioontology.org/ontology/UATC/A03>,PharmacologicSubstance Drugs for Functional Gastrointestinal Disorders,,,
"['PharmacologicSubstance', 'Domperidone']",<http://purl.bioontology.org/ontology/UATC/A03FA03>,PharmacologicSubstance Domperidone,,,
"['PharmacologicSubstance', 'Antiemetics and Antinauseants']",<http://purl.bioontology.org/ontology/UATC/A04>,PharmacologicSubstance Antiemetics and Antinauseants,,,
"['PharmacologicSubstance', 'Bile and Liver Therapy Drugs']",<http://purl.bioontology.org/ontology/UATC/A05>,PharmacologicSubstance Bile and Liver Therapy Drugs,Total_Cholesterol_level,0.1812694,25-25
"['PharmacologicSubstance', 'Bile Therapy']",<http://purl.bioontology.org/ontology/UATC/A05A>,PharmacologicSubstance Bile Therapy,Total_Cholesterol_upper_range,0.17885903,17-27
"['PharmacologicSubstance', 'Ursodeoxycholic Acid']",<http://purl.bioontology.org/ontology/UATC/A05AA02>,PharmacologicSubstance Ursodeoxycholic Acid,,,
"['PharmacologicSubstance', 'Liver Therapy, Lipotropics']",<http://purl.bioontology.org/ontology/UATC/A05B>,"PharmacologicSubstance Liver Therapy, Lipotropics",HDL_Cholesterol_upper_range,0.20869634,17-31
"['PharmacologicSubstance', 'Drugs for Bile Therapy and Lipotropics in Combination']",<http://purl.bioontology.org/ontology/UATC/A05C>,PharmacologicSubstance Drugs for Bile Therapy and Lipotropics in Combination,Total_Cholesterol_unit,0.2547345,25-28
